year,county,cause,sex,age_code,N
105,0535,13,2,22,3
105,0535,13,2,23,1
105,0535,13,2,24,2
105,0535,16,1,18,1
105,0535,16,2,23,1
105,0535,17,1,23,1
105,0535,17,2,24,1
105,0535,18,2,16,1
105,0535,19,2,15,1
105,0535,19,2,16,1
105,0535,19,2,17,2
105,0535,19,2,18,1
105,0535,19,2,20,1
105,0535,19,2,21,2
105,0535,19,2,22,2
105,0535,20,2,16,1
105,0535,20,2,17,1
105,0535,20,2,22,1
105,0535,21,2,16,2
105,0535,21,2,17,1
105,0535,21,2,18,1
105,0535,22,2,12,1
105,0535,22,2,17,1
105,0535,22,2,19,1
105,0535,22,2,20,1
105,0535,22,2,21,2
105,0535,23,1,20,1
105,0535,23,1,21,4
105,0535,23,1,22,3
105,0535,23,1,24,1
105,0535,25,1,22,1
105,0535,25,1,23,1
105,0535,25,2,23,1
105,0535,26,1,16,1
105,0535,26,1,18,2
105,0535,26,1,19,1
105,0535,26,1,25,1
105,0535,26,2,19,1
105,0535,26,2,21,1
105,0535,26,2,22,1
105,0535,26,2,23,1
105,0535,27,1,07,1
105,0535,27,1,14,1
105,0535,27,1,19,1
105,0535,29,2,22,1
105,0535,31,1,18,1
105,0535,31,1,19,1
105,0535,31,1,21,4
105,0535,31,1,22,1
105,0535,31,2,17,1
105,0535,31,2,19,1
105,0535,31,2,20,1
105,0535,31,2,21,2
105,0535,31,2,22,2
105,0535,32,1,12,1
105,0535,32,1,16,1
105,0535,32,1,18,1
105,0535,32,1,23,1
105,0535,32,2,20,1
105,0535,32,2,23,1
105,0535,33,1,14,1
105,0535,33,1,18,2
105,0535,33,1,19,1
105,0535,33,1,20,2
105,0535,33,1,21,3
105,0535,33,2,18,1
105,0535,33,2,19,1
105,0535,33,2,20,3
105,0535,33,2,21,1
105,0535,33,2,22,4
105,0535,33,2,23,1
105,0537,01,1,13,2
105,0537,01,1,14,2
105,0537,01,1,15,6
105,0537,01,1,16,6
105,0537,01,1,17,4
105,0537,01,1,18,1
105,0537,01,1,19,3
105,0537,01,1,20,1
105,0537,01,1,22,1
105,0537,01,2,16,2
105,0537,01,2,22,1
105,0537,01,2,23,1
105,0537,03,1,18,1
105,0537,03,2,15,1
105,0537,03,2,17,1
105,0537,03,2,23,1
105,0537,04,1,12,1
105,0537,04,1,15,2
105,0537,04,1,16,1
105,0537,04,1,17,5
105,0537,04,1,19,1
105,0537,04,1,20,1
105,0537,04,1,22,1
105,0537,05,1,15,1
105,0537,05,1,17,1
105,0537,05,1,18,1
105,0537,05,1,19,1
105,0537,05,1,20,1
105,0537,05,1,21,1
105,0537,05,1,22,2
105,0537,05,1,23,1
105,0537,05,1,24,1
105,0537,05,2,18,1
105,0537,05,2,22,2
105,0537,05,2,23,1
105,0537,07,1,14,1
105,0537,07,1,16,2
105,0537,07,1,17,4
105,0537,07,1,18,5
105,0537,07,1,19,3
105,0537,07,1,20,2
105,0537,07,1,21,4
105,0537,07,1,22,6
105,0537,07,2,16,4
105,0537,07,2,17,3
105,0537,07,2,18,1
105,0537,07,2,19,2
105,0537,07,2,20,3
105,0537,07,2,21,2
105,0537,07,2,22,5
105,0537,07,2,23,1
105,0537,08,1,14,1
105,0537,08,1,15,3
105,0537,08,1,16,4
105,0537,08,1,17,13
105,0537,08,1,18,16
105,0537,08,1,19,8
105,0537,08,1,20,5
105,0537,08,1,21,2
105,0537,08,1,22,2
105,0537,08,1,23,2
105,0537,08,2,19,4
105,0537,08,2,20,4
105,0537,08,2,21,1
105,0537,08,2,22,3
105,0537,08,2,23,3
105,0537,09,1,16,1
105,0537,09,1,17,1
105,0537,09,1,20,1
105,0537,09,2,16,1
105,0537,09,2,19,2
105,0537,09,2,20,1
105,0537,09,2,22,2
105,0537,09,2,25,1
105,0537,10,1,16,1
105,0537,10,1,17,2
105,0537,10,1,18,1
105,0537,10,1,19,2
105,0537,10,1,20,1
105,0537,10,2,17,1
105,0537,10,2,19,2
105,0537,12,1,14,1
105,0537,12,1,18,1
105,0537,12,1,22,1
105,0537,13,1,13,1
105,0537,13,1,15,1
105,0537,13,1,16,4
105,0537,13,1,17,3
105,0537,13,1,18,5
105,0537,13,1,19,4
105,0537,13,1,20,7
105,0537,13,1,21,9
105,0537,13,1,22,5
105,0537,13,1,23,2
105,0537,13,2,15,2
105,0537,13,2,17,2
105,0537,13,2,18,2
105,0537,13,2,19,3
105,0537,13,2,20,3
105,0537,13,2,21,3
105,0537,13,2,22,2
105,0537,13,2,24,1
105,0537,14,1,19,1
105,0537,18,1,12,2
105,0537,18,1,17,1
105,0537,18,1,22,1
105,0537,18,2,11,1
105,0537,19,2,13,1
105,0537,19,2,14,1
105,0537,19,2,16,4
105,0537,19,2,17,2
105,0537,19,2,18,4
105,0537,19,2,19,2
105,0537,19,2,20,1
105,0537,19,2,21,1
105,0537,19,2,22,1
105,0537,19,2,24,1
105,0537,20,2,20,1
105,0537,20,2,23,1
105,0537,21,2,13,1
105,0537,22,2,15,1
105,0537,22,2,16,1
105,0537,22,2,18,1
105,0537,23,1,19,1
105,0537,23,1,20,2
105,0537,23,1,21,1
105,0537,23,1,22,2
105,0537,23,1,25,1
105,0537,24,1,10,1
105,0537,25,1,19,1
105,0537,25,1,20,1
105,0537,25,1,22,1
105,0537,25,2,19,1
105,0537,25,2,21,2
105,0537,25,2,22,1
105,0537,26,1,17,1
105,0537,26,1,19,1
105,0537,26,1,20,2
105,0537,26,1,25,1
105,0537,26,2,17,1
105,0537,26,2,19,1
105,0537,26,2,20,1
105,0537,26,2,21,1
105,0537,27,1,13,1
105,0537,27,1,15,1
105,0537,27,1,19,1
105,0537,27,1,20,1
105,0537,27,1,23,1
105,0537,27,2,13,1
105,0537,27,2,17,1
105,0537,29,2,18,1
105,0537,31,1,16,1
105,0537,31,1,17,1
105,0537,31,1,20,1
105,0537,31,1,23,1
105,0537,31,2,21,2
105,0537,32,1,16,2
105,0537,32,1,17,1
105,0537,32,2,22,1
105,0537,33,1,16,1
105,0537,33,1,19,4
105,0537,33,1,20,1
105,0537,33,2,17,1
105,0537,33,2,18,1
105,0537,33,2,19,1
105,0537,33,2,20,2
105,0537,33,2,21,3
105,0537,33,2,22,3
105,0538,01,1,14,1
105,0538,01,1,15,2
105,0538,01,1,17,3
105,0538,04,1,15,1
105,0538,05,1,17,1
105,0538,05,1,18,1
105,0538,05,2,17,1
105,0538,05,2,24,1
105,0538,07,1,19,1
105,0538,07,1,20,1
105,0538,07,1,24,2
105,0538,07,2,18,1
105,0538,07,2,22,1
105,0538,07,2,23,1
105,0538,08,1,12,1
105,0538,08,1,15,1
105,0538,08,1,16,2
105,0538,08,1,18,2
105,0538,08,1,19,1
105,0538,08,1,21,4
105,0538,08,1,22,1
105,0538,08,1,23,1
105,0538,08,2,14,1
105,0538,08,2,16,1
105,0538,08,2,17,1
105,0538,08,2,18,1
105,0538,08,2,19,2
105,0538,08,2,20,1
105,0538,08,2,23,1
105,0538,08,2,25,1
105,0538,10,1,18,1
105,0538,10,1,19,1
105,0538,10,1,20,1
105,0538,10,1,23,1
105,0538,10,2,18,2
105,0538,10,2,24,1
105,0538,13,1,15,1
105,0538,13,1,16,3
105,0538,13,1,17,4
105,0538,13,1,18,3
105,0538,13,1,19,1
105,0538,13,1,20,2
105,0538,13,1,21,1
105,0538,13,1,22,2
105,0538,13,2,17,1
105,0538,13,2,18,1
105,0538,13,2,20,3
105,0538,13,2,21,2
105,0538,13,2,22,1
105,0538,13,2,24,1
105,0538,19,2,12,1
105,0538,19,2,15,1
105,0538,19,2,16,1
105,0538,19,2,18,1
105,0538,19,2,22,2
105,0538,23,1,21,1
105,0538,25,1,19,1
105,0538,25,1,20,1
105,0538,25,2,22,1
105,0538,31,2,18,1
105,0538,31,2,21,1
105,0538,31,2,22,1
105,0538,32,1,23,1
105,0538,32,2,13,1
105,0538,33,1,21,1
105,0538,33,2,16,2
105,0538,33,2,22,2
105,0701,01,1,13,2
105,0701,01,1,14,2
105,0701,01,1,15,5
105,0701,01,1,16,10
105,0701,01,1,17,6
105,0701,01,1,18,8
105,0701,01,1,19,6
105,0701,01,1,20,1
105,0701,01,1,21,1
105,0701,01,1,22,1
105,0701,01,2,20,1
105,0701,02,2,19,1
105,0701,03,1,13,2
105,0701,03,1,14,1
105,0701,03,1,16,1
105,0701,03,1,17,3
105,0701,03,1,18,2
105,0701,03,1,19,1
105,0701,03,1,20,1
105,0701,03,1,21,1
105,0701,03,2,15,1
105,0701,03,2,16,2
105,0701,03,2,18,1
105,0701,04,1,13,2
105,0701,04,1,15,3
105,0701,04,1,16,3
105,0701,04,1,17,5
105,0701,04,1,18,2
105,0701,04,1,19,2
105,0701,04,1,21,1
105,0701,05,1,15,1
105,0701,05,1,18,4
105,0701,05,1,19,4
105,0701,05,1,20,3
105,0701,05,1,21,2
105,0701,05,1,22,1
105,0701,05,1,23,1
105,0701,05,1,24,2
105,0701,05,2,13,1
105,0701,05,2,15,2
105,0701,05,2,17,1
105,0701,05,2,18,2
105,0701,05,2,20,1
105,0701,05,2,21,2
105,0701,05,2,22,3
105,0701,07,1,12,1
105,0701,07,1,13,1
105,0701,07,1,14,2
105,0701,07,1,16,2
105,0701,07,1,17,7
105,0701,07,1,18,7
105,0701,07,1,19,7
105,0701,07,1,20,2
105,0701,07,1,21,8
105,0701,07,1,22,8
105,0701,07,1,23,4
105,0701,07,1,24,2
105,0701,07,2,12,1
105,0701,07,2,14,2
105,0701,07,2,15,2
105,0701,07,2,16,1
105,0701,07,2,17,3
105,0701,07,2,18,6
105,0701,07,2,19,7
105,0701,07,2,20,3
105,0701,07,2,21,6
105,0701,07,2,22,1
105,0701,07,2,23,4
105,0701,07,2,24,1
105,0701,08,1,14,2
105,0701,08,1,15,2
105,0701,08,1,16,6
105,0701,08,1,17,9
105,0701,08,1,18,12
105,0701,08,1,19,15
105,0701,08,1,20,13
105,0701,08,1,21,8
105,0701,08,1,22,8
105,0701,08,1,23,3
105,0701,08,1,24,1
105,0701,08,2,13,1
105,0701,08,2,14,1
105,0701,08,2,17,5
105,0701,08,2,18,4
105,0701,08,2,19,7
105,0701,08,2,20,5
105,0701,08,2,21,6
105,0701,08,2,22,4
105,0701,08,2,23,3
105,0701,08,2,24,2
105,0701,09,1,18,1
105,0701,09,1,19,1
105,0701,09,1,20,1
105,0701,09,1,21,1
105,0701,09,1,22,1
105,0701,09,1,23,1
105,0701,09,2,17,1
105,0701,09,2,18,1
105,0701,09,2,19,1
105,0701,09,2,20,1
105,0701,09,2,21,1
105,0701,09,2,22,2
105,0701,10,1,17,1
105,0701,10,1,18,5
105,0701,10,1,19,3
105,0701,10,1,20,3
105,0701,10,1,21,1
105,0701,10,1,23,1
105,0701,10,1,24,1
105,0701,10,2,14,2
105,0701,10,2,15,1
105,0701,10,2,17,1
105,0701,10,2,18,4
105,0701,10,2,19,4
105,0701,10,2,21,1
105,0701,10,2,22,3
105,0701,11,1,17,1
105,0701,12,1,18,2
105,0701,12,1,21,1
105,0701,12,2,22,1
105,0701,13,1,14,3
105,0701,13,1,15,2
105,0701,13,1,16,5
105,0701,13,1,17,11
105,0701,13,1,18,9
105,0701,13,1,19,13
105,0701,13,1,20,9
105,0701,13,1,21,10
105,0701,13,1,22,3
105,0701,13,1,23,6
105,0701,13,1,24,2
105,0701,13,2,13,1
105,0701,13,2,15,3
105,0701,13,2,16,4
105,0701,13,2,17,6
105,0701,13,2,18,11
105,0701,13,2,19,5
105,0701,13,2,20,2
105,0701,13,2,21,10
105,0701,13,2,22,5
105,0701,13,2,23,5
105,0701,14,1,08,1
105,0701,14,1,16,1
105,0701,14,2,19,1
105,0701,15,1,17,1
105,0701,15,1,18,1
105,0701,15,2,18,1
105,0701,16,1,12,1
105,0701,17,1,12,1
105,0701,17,2,14,1
105,0701,18,1,12,1
105,0701,18,1,18,1
105,0701,18,2,16,1
105,0701,18,2,17,3
105,0701,18,2,18,2
105,0701,18,2,19,1
105,0701,18,2,22,1
105,0701,19,2,14,1
105,0701,19,2,15,4
105,0701,19,2,16,9
105,0701,19,2,17,5
105,0701,19,2,18,7
105,0701,19,2,19,3
105,0701,19,2,20,3
105,0701,19,2,21,1
105,0701,19,2,22,2
105,0701,20,2,13,1
105,0701,20,2,14,1
105,0701,20,2,15,2
105,0701,20,2,16,1
105,0701,20,2,19,1
105,0701,20,2,20,2
105,0701,20,2,21,3
105,0701,20,2,22,1
105,0701,20,2,24,1
105,0701,21,2,16,1
105,0701,21,2,22,1
105,0701,22,2,12,1
105,0701,22,2,16,2
105,0701,22,2,17,5
105,0701,22,2,19,1
105,0701,22,2,20,1
105,0701,22,2,22,2
105,0701,23,1,20,5
105,0701,23,1,21,3
105,0701,23,1,22,2
105,0701,23,1,23,3
105,0701,23,1,24,2
105,0701,23,1,25,1
105,0701,25,1,15,1
105,0701,25,1,18,1
105,0701,25,1,19,1
105,0701,25,1,23,1
105,0701,25,2,14,1
105,0701,25,2,17,1
105,0701,25,2,18,2
105,0701,25,2,20,1
105,0701,25,2,21,1
105,0701,26,1,17,2
105,0701,26,1,19,1
105,0701,26,1,21,1
105,0701,26,1,22,1
105,0701,26,1,23,2
105,0701,26,1,24,1
105,0701,26,2,16,1
105,0701,26,2,20,1
105,0701,26,2,21,4
105,0701,26,2,23,1
105,0701,27,2,11,1
105,0701,27,2,18,2
105,0701,28,2,19,1
105,0701,29,2,20,1
105,0701,29,2,22,1
105,0701,31,1,11,1
105,0701,31,1,18,3
105,0701,31,1,19,1
105,0701,31,1,20,2
105,0701,31,1,22,3
105,0701,31,1,23,1
105,0701,31,2,18,1
105,0701,31,2,21,1
105,0701,31,2,22,1
105,0701,32,1,02,1
105,0701,32,1,13,1
105,0701,32,1,17,1
105,0701,32,1,19,2
105,0701,32,1,23,1
105,0701,32,1,24,1
105,0701,32,2,16,1
105,0701,32,2,20,2
105,0701,32,2,21,3
105,0701,32,2,22,1
105,0701,33,1,09,1
105,0701,33,1,15,1
105,0701,33,1,16,1
105,0701,33,1,17,3
105,0701,33,1,18,6
105,0701,33,1,19,6
105,0701,33,1,20,6
105,0701,33,1,21,3
105,0701,33,1,22,3
105,0701,33,1,23,2
105,0701,33,1,24,1
105,0701,33,2,15,1
105,0701,33,2,16,2
105,0701,33,2,19,5
105,0701,33,2,20,3
105,0701,33,2,21,4
105,0701,33,2,22,1
105,0701,33,2,23,2
105,0702,01,1,14,3
105,0702,01,1,16,6
105,0702,01,1,17,4
105,0702,01,1,18,2
105,0702,01,1,19,2
105,0702,01,1,23,1
105,0702,03,1,13,1
105,0702,04,1,13,1
105,0702,04,1,15,1
105,0702,04,1,16,2
105,0702,04,1,17,4
105,0702,04,1,18,1
105,0702,04,1,19,1
105,0702,04,1,20,1
105,0702,04,1,22,1
105,0702,05,1,14,1
105,0702,05,1,17,1
105,0702,05,1,18,1
105,0702,05,1,19,1
105,0702,05,1,21,2
105,0702,05,2,17,1
105,0702,05,2,20,1
105,0702,06,1,19,1
105,0702,07,1,13,1
105,0702,07,1,16,2
105,0702,07,1,18,3
105,0702,07,1,19,2
105,0702,07,1,20,1
105,0702,07,1,21,3
105,0702,07,1,22,4
105,0702,07,1,24,1
105,0702,07,1,26,1
105,0702,07,2,13,1
105,0702,07,2,14,1
105,0702,07,2,15,1
105,0702,07,2,16,1
105,0702,07,2,17,1
105,0702,07,2,18,1
105,0702,07,2,20,2
105,0702,07,2,21,3
105,0702,07,2,22,4
105,0702,08,1,14,1
105,0702,08,1,15,1
105,0702,08,1,16,2
105,0702,08,1,17,4
105,0702,08,1,18,4
105,0702,08,1,19,3
105,0702,08,1,20,3
105,0702,08,1,21,3
105,0702,08,1,22,2
105,0702,08,1,23,2
105,0702,08,2,18,3
105,0702,08,2,19,1
105,0702,08,2,20,4
105,0702,08,2,21,1
105,0702,08,2,22,2
105,0702,08,2,23,1
105,0702,08,2,24,1
105,0702,10,1,15,1
105,0702,10,1,16,2
105,0702,10,1,17,3
105,0702,10,1,22,1
105,0702,10,2,16,1
105,0702,10,2,18,1
105,0702,10,2,21,1
105,0702,10,2,22,1
105,0702,10,2,23,2
105,0702,12,1,17,1
105,0702,12,1,21,1
105,0702,13,1,17,4
105,0702,13,1,18,3
105,0702,13,1,20,5
105,0702,13,1,21,3
105,0702,13,1,22,2
105,0702,13,1,23,2
105,0702,13,1,25,1
105,0702,13,2,15,1
105,0702,13,2,17,3
105,0702,13,2,18,5
105,0702,13,2,19,4
105,0702,13,2,20,2
105,0702,13,2,21,1
105,0702,13,2,22,3
105,0702,17,1,21,1
105,0702,18,2,20,1
105,0702,19,2,13,1
105,0702,19,2,15,2
105,0702,19,2,16,1
105,0702,19,2,17,3
105,0702,19,2,18,1
105,0702,19,2,20,2
105,0702,19,2,21,1
105,0702,19,2,24,1
105,0702,20,2,17,1
105,0702,20,2,18,1
105,0702,20,2,23,1
105,0702,21,2,17,1
105,0702,22,2,16,1
105,0702,23,1,20,1
105,0702,23,1,21,1
105,0702,23,1,22,1
105,0702,23,1,23,1
105,0702,23,1,24,2
105,0702,26,1,18,1
105,0702,26,1,19,1
105,0702,26,1,22,1
105,0702,26,1,24,1
105,0702,26,2,17,1
105,0702,26,2,19,1
105,0702,26,2,20,1
105,0702,27,1,21,1
105,0702,29,2,16,1
105,0702,31,1,20,1
105,0702,31,1,22,1
105,0702,31,2,19,1
105,0702,32,1,19,1
105,0702,32,1,23,1
105,0702,33,1,16,2
105,0702,33,1,20,2
105,0702,33,1,22,1
105,0702,33,2,16,1
105,0702,33,2,17,1
105,0702,33,2,20,1
105,0703,01,1,17,3
105,0703,01,1,18,1
105,0703,01,1,19,2
105,0703,01,1,21,1
105,0703,03,1,14,1
105,0703,03,2,17,1
105,0703,04,1,15,1
105,0703,04,1,16,1
105,0703,04,1,18,2
105,0703,06,2,16,1
105,0703,07,1,18,1
105,0703,07,1,22,2
105,0703,07,1,23,3
105,0703,07,2,17,1
105,0703,07,2,18,1
105,0703,07,2,21,1
105,0703,07,2,22,1
105,0703,07,2,23,1
105,0703,07,2,24,2
105,0703,08,1,16,1
105,0703,08,1,17,3
105,0703,08,1,18,4
105,0703,08,1,19,2
105,0703,08,1,20,3
105,0703,08,1,21,4
105,0703,08,1,22,1
105,0703,08,1,23,3
105,0703,08,1,24,1
105,0703,08,2,16,1
105,0703,08,2,20,1
105,0703,08,2,21,2
105,0703,08,2,22,2
105,0703,08,2,23,2
105,0703,09,1,18,1
105,0703,09,1,19,1
105,0703,10,1,17,1
105,0703,10,1,18,1
105,0703,10,1,22,1
105,0703,10,2,14,1
105,0703,10,2,21,1
105,0703,10,2,22,2
105,0703,12,1,18,1
105,0703,13,1,16,1
105,0703,13,1,17,1
105,0703,13,1,18,3
105,0703,13,1,19,1
105,0703,13,1,20,2
105,0703,13,1,23,2
105,0703,13,2,17,1
105,0703,13,2,19,1
105,0703,13,2,21,4
105,0703,13,2,22,3
105,0703,13,2,23,1
105,0703,17,1,20,1
105,0703,18,2,13,1
105,0703,19,2,12,1
105,0703,19,2,14,1
105,0703,19,2,15,1
105,0703,19,2,18,1
105,0703,19,2,19,1
105,0703,19,2,20,1
105,0703,19,2,21,2
105,0703,19,2,22,2
105,0703,20,2,23,1
105,0703,23,1,22,2
105,0703,25,1,18,2
105,0703,25,2,19,1
105,0703,26,1,19,1
105,0703,26,1,23,1
105,0703,26,2,19,1
105,0703,29,1,23,1
105,0703,29,2,21,1
105,0703,31,1,19,2
105,0703,31,2,20,1
105,0703,31,2,21,1
105,0703,32,1,16,1
105,0703,33,1,14,2
105,0703,33,1,15,1
105,0703,33,1,17,1
105,0703,33,1,21,1
105,0703,33,1,22,1
105,0703,33,1,23,2
105,0703,33,2,20,1
105,0703,33,2,21,1
105,0703,33,2,22,1
105,0704,01,1,15,1
105,0704,01,1,18,2
105,0704,01,1,19,3
105,0704,01,1,20,1
105,0704,01,1,21,2
105,0704,01,1,23,1
105,0704,01,1,25,1
105,0704,03,1,15,1
105,0704,04,1,15,1
105,0704,04,1,17,2
105,0704,05,1,21,1
105,0704,05,1,24,1
105,0704,05,2,24,1
105,0704,07,1,18,1
105,0704,07,1,20,2
105,0704,07,1,21,1
105,0704,07,1,22,2
105,0704,07,1,23,1
105,0704,07,1,24,1
105,0704,07,2,19,1
105,0704,07,2,21,2
105,0704,07,2,22,2
105,0704,08,1,15,1
105,0704,08,1,16,3
105,0704,08,1,17,4
105,0704,08,1,18,2
105,0704,08,1,19,3
105,0704,08,1,20,1
105,0704,08,1,21,1
105,0704,08,1,22,4
105,0704,08,2,17,1
105,0704,08,2,19,1
105,0704,08,2,20,2
105,0704,08,2,21,3
105,0704,08,2,22,3
105,0704,08,2,23,1
105,0704,09,1,20,1
105,0704,09,1,23,1
105,0704,10,1,20,1
105,0704,10,2,20,1
105,0704,10,2,21,3
105,0704,10,2,22,2
105,0704,10,2,23,1
105,0704,12,1,15,1
105,0704,13,1,16,1
105,0704,13,1,17,1
105,0704,13,1,19,2
105,0704,13,1,20,1
105,0704,13,1,21,1
105,0704,13,1,22,4
105,0704,13,1,23,1
105,0704,13,2,19,2
105,0704,13,2,20,2
105,0704,13,2,22,1
105,0704,13,2,23,1
105,0704,19,2,18,2
105,0704,19,2,19,1
105,0704,19,2,20,1
105,0704,20,2,23,1
105,0704,22,2,11,1
105,0704,22,2,16,1
105,0704,23,1,19,3
105,0704,23,1,21,1
105,0704,23,1,22,2
105,0704,23,1,23,1
105,0704,25,2,19,1
105,0704,25,2,21,1
105,0704,25,2,22,1
105,0704,26,1,22,1
105,0704,26,1,24,1
105,0704,27,1,16,1
105,0704,31,2,12,1
105,0704,33,1,20,2
105,0704,33,2,21,2
105,0705,01,1,14,1
105,0705,01,1,15,2
105,0705,01,1,16,2
105,0705,01,1,17,4
105,0705,01,1,18,3
105,0705,01,1,20,1
105,0705,01,1,22,2
105,0705,03,1,16,1
105,0705,03,1,17,3
105,0705,03,1,21,1
105,0705,03,2,17,1
105,0705,03,2,20,2
105,0705,04,1,16,2
105,0705,04,1,17,1
105,0705,04,1,18,1
105,0705,04,1,21,3
105,0705,04,1,22,1
105,0705,05,1,14,1
105,0705,05,1,15,1
105,0705,05,1,19,1
105,0705,05,1,20,1
105,0705,05,1,21,1
105,0705,05,1,22,1
105,0705,05,2,17,1
105,0705,05,2,21,1
105,0705,05,2,23,1
105,0705,07,1,16,1
105,0705,07,1,17,2
105,0705,07,1,18,1
105,0705,07,1,19,1
105,0705,07,1,20,1
105,0705,07,1,21,1
105,0705,07,1,22,2
105,0705,07,1,23,2
105,0705,07,2,17,2
105,0705,07,2,20,1
105,0705,07,2,24,1
105,0705,08,1,15,1
105,0705,08,1,16,3
105,0705,08,1,17,5
105,0705,08,1,18,6
105,0705,08,1,19,4
105,0705,08,1,20,1
105,0705,08,1,22,7
105,0705,08,1,23,1
105,0705,08,2,17,1
105,0705,08,2,18,2
105,0705,08,2,19,2
105,0705,08,2,21,3
105,0705,08,2,22,2
105,0705,10,1,20,1
105,0705,10,2,20,1
105,0705,11,2,23,1
105,0705,13,1,15,1
105,0705,13,1,17,2
105,0705,13,1,19,1
105,0705,13,1,20,5
105,0705,13,1,21,3
105,0705,13,2,14,1
105,0705,13,2,18,1
105,0705,13,2,19,1
105,0705,13,2,20,1
105,0705,13,2,21,1
105,0705,13,2,22,1
105,0705,13,2,23,1
105,0705,17,1,17,1
105,0705,17,1,19,1
105,0705,17,1,23,1
105,0705,19,2,15,1
105,0705,19,2,16,2
105,0705,20,2,13,1
105,0705,20,2,19,1
105,0705,20,2,23,1
105,0705,20,2,24,1
105,0705,21,2,18,1
105,0705,22,2,18,1
105,0705,22,2,22,1
105,0705,23,1,21,3
105,0705,23,1,22,2
105,0705,23,1,23,2
105,0705,23,1,24,1
105,0705,26,1,21,1
105,0705,26,2,19,1
105,0705,26,2,23,1
105,0705,27,1,16,1
105,0705,27,1,19,1
105,0705,27,2,19,1
105,0705,31,1,18,1
105,0705,32,1,17,1
105,0705,33,1,16,2
105,0705,33,1,17,1
105,0705,33,1,18,1
105,0705,33,1,21,1
105,0705,33,1,22,1
105,0705,33,1,25,1
105,0705,33,2,14,1
105,0705,33,2,16,2
105,0705,33,2,17,1
105,0705,33,2,18,1
105,0706,01,1,14,2
105,0706,01,1,15,5
105,0706,01,1,16,1
105,0706,01,1,17,6
105,0706,01,1,18,3
105,0706,01,1,19,1
105,0706,01,1,20,1
105,0706,01,1,22,1
105,0706,03,1,14,1
105,0706,03,1,16,1
105,0706,03,1,18,1
105,0706,03,1,19,3
105,0706,03,2,16,1
105,0706,04,1,15,2
105,0706,04,1,16,2
105,0706,04,1,17,3
105,0706,04,1,18,2
105,0706,04,1,19,1
105,0706,05,1,16,1
105,0706,05,1,18,2
105,0706,05,1,20,1
105,0706,05,1,22,2
105,0706,05,1,23,2
105,0706,05,2,16,1
105,0706,07,1,12,1
105,0706,07,1,13,3
105,0706,07,1,14,1
105,0706,07,1,15,1
105,0706,07,1,17,1
105,0706,07,1,18,3
105,0706,07,1,19,3
105,0706,07,1,20,1
105,0706,07,1,21,1
105,0706,07,2,18,1
105,0706,07,2,19,1
105,0706,07,2,21,1
105,0706,07,2,24,1
105,0706,08,1,15,3
105,0706,08,1,16,3
105,0706,08,1,17,4
105,0706,08,1,18,4
105,0706,08,1,19,4
105,0706,08,1,20,6
105,0706,08,1,22,1
105,0706,08,1,23,1
105,0706,08,1,24,3
105,0706,08,2,16,1
105,0706,08,2,17,1
105,0706,08,2,18,1
105,0706,08,2,21,3
105,0706,09,2,21,1
105,0706,10,1,20,1
105,0706,10,1,21,1
105,0706,10,1,23,2
105,0706,10,2,19,2
105,0706,10,2,23,1
105,0706,11,1,24,1
105,0706,11,2,17,1
105,0706,12,1,15,1
105,0706,12,1,17,1
105,0706,12,1,20,1
105,0706,13,1,15,2
105,0706,13,1,16,2
105,0706,13,1,17,3
105,0706,13,1,18,5
105,0706,13,1,19,7
105,0706,13,1,20,6
105,0706,13,1,21,2
105,0706,13,1,22,2
105,0706,13,1,23,3
105,0706,13,1,24,2
105,0706,13,2,14,1
105,0706,13,2,15,1
105,0706,13,2,16,2
105,0706,13,2,17,2
105,0706,13,2,18,2
105,0706,13,2,19,3
105,0706,13,2,20,2
105,0706,13,2,21,4
105,0706,13,2,22,2
105,0706,15,1,18,1
105,0706,17,1,22,1
105,0706,18,1,17,1
105,0706,19,2,13,1
105,0706,19,2,16,4
105,0706,19,2,17,5
105,0706,19,2,18,5
105,0706,19,2,19,1
105,0706,19,2,20,2
105,0706,19,2,21,1
105,0706,20,2,15,1
105,0706,20,2,20,1
105,0706,20,2,21,2
105,0706,22,2,11,1
105,0706,22,2,16,1
105,0706,22,2,18,1
105,0706,23,1,20,1
105,0706,23,1,21,1
105,0706,23,1,23,1
105,0706,25,1,17,1
105,0706,25,1,21,1
105,0706,25,1,22,1
105,0706,25,2,21,1
105,0706,26,1,22,2
105,0706,26,1,23,1
105,0706,26,1,24,1
105,0706,26,2,21,1
105,0706,27,1,15,1
105,0706,27,1,16,1
105,0706,27,2,21,2
105,0706,28,1,17,1
105,0706,29,2,17,1
105,0706,31,1,22,1
105,0706,31,1,23,1
105,0706,31,2,22,1
105,0706,32,1,13,1
105,0706,32,1,21,1
105,0706,32,2,17,1
105,0706,32,2,23,1
105,0706,32,2,24,1
105,0706,33,1,15,1
105,0706,33,1,16,1
105,0706,33,1,17,2
105,0706,33,1,19,3
105,0706,33,1,20,3
105,0706,33,1,21,1
105,0706,33,1,22,1
105,0706,33,1,23,2
105,0706,33,1,24,1
105,0706,33,2,15,1
105,0706,33,2,20,2
105,0706,33,2,21,3
105,0707,01,1,14,1
105,0707,01,1,16,3
105,0707,01,1,17,1
105,0707,01,1,18,2
105,0707,01,1,19,1
105,0707,01,1,20,1
